,temporada_alta,dif_min,atraso_15,periodo_dia
63308,1,12.0,0,mañana
63309,1,44.0,1,mañana
63310,1,37.0,1,mañana
63311,1,33.0,1,mañana
63312,1,36.0,1,mañana
63313,1,1.0,0,mañana
63314,1,37.0,1,mañana
63315,1,40.0,1,mañana
63316,1,8.0,0,mañana
63317,0,10.0,0,mañana
63318,0,0.0,0,mañana
63319,0,-3.0,0,mañana
63320,0,4.0,0,mañana
63321,0,-2.0,0,mañana
63322,0,16.0,1,mañana
63323,0,9.0,0,mañana
63324,0,5.0,0,mañana
63325,0,-4.0,0,mañana
63326,0,17.0,1,mañana
63327,0,8.0,0,mañana
63328,0,-2.0,0,mañana
63329,0,3.0,0,mañana
63330,0,5.0,0,mañana
63331,1,3.0,0,mañana
63332,1,-2.0,0,mañana
63333,1,2.0,0,mañana
63334,1,6.0,0,mañana
63335,1,0.0,0,mañana
63336,1,2.0,0,mañana
63337,1,3.0,0,mañana
63338,1,-1.0,0,mañana
63339,1,27.0,1,mañana
63340,1,-1.0,0,mañana
63341,1,-8.0,0,mañana
63342,1,-3.0,0,mañana
63343,1,2.0,0,mañana
63344,1,3.0,0,mañana
63345,1,3.0,0,mañana
63346,1,-7.0,0,mañana
63347,1,5.0,0,mañana
63348,0,-1.0,0,mañana
63349,0,6.0,0,tarde
63350,0,5.0,0,mañana
63351,0,-2.0,0,mañana
63352,0,13.0,0,tarde
63353,0,45.0,1,mañana
63354,0,14.0,0,tarde
63355,1,8.0,0,mañana
63356,1,44.0,1,mañana
63357,1,48.0,1,tarde
63358,1,19.0,1,mañana
63359,1,-6.0,0,mañana
63360,1,10.0,0,tarde
63361,1,10.0,0,mañana
63362,0,10.0,0,mañana
63363,0,-3.0,0,mañana
63364,0,32.0,1,tarde
63365,1,11.0,0,mañana
63366,1,0.0,0,mañana
63367,1,-6.0,0,tarde
63368,1,38.0,1,tarde
63369,1,21.0,1,mañana
63370,1,6.0,0,mañana
63371,1,-2.0,0,tarde
63372,1,-4.0,0,tarde
63373,1,9.0,0,mañana
63374,1,0.0,0,mañana
63375,1,7.0,0,tarde
63376,0,1.0,0,tarde
63377,0,25.0,1,tarde
63378,0,2.0,0,tarde
63379,0,5.0,0,tarde
63380,0,41.0,1,tarde
63381,0,49.0,1,tarde
63382,0,8.0,0,tarde
63383,0,-3.0,0,tarde
63384,0,45.0,1,tarde
63385,0,16.0,1,tarde
63386,0,29.0,1,tarde
63387,0,31.0,1,tarde
63388,1,55.0,1,tarde
63389,1,48.0,1,tarde
63390,1,10.0,0,tarde
63391,1,24.0,1,tarde
63392,1,31.0,1,tarde
63393,1,45.0,1,tarde
63394,1,11.0,0,tarde
63395,1,12.0,0,tarde
63396,1,20.0,1,tarde
63397,1,14.0,0,tarde
63398,1,16.0,1,tarde
63399,1,13.0,0,tarde
63400,1,22.0,1,tarde
63401,1,28.0,1,tarde
63402,1,31.0,1,tarde
63403,1,10.0,0,tarde
63404,1,13.0,0,tarde
63405,1,29.0,1,tarde
63406,1,-2.0,0,tarde
63407,0,3.0,0,mañana
63408,0,2.0,0,mañana
63409,0,3.0,0,mañana
63410,0,-1.0,0,mañana
63411,0,7.0,0,mañana
63412,0,0.0,0,mañana
63413,0,1.0,0,mañana
63414,0,-4.0,0,mañana
63415,0,4.0,0,mañana
63416,0,-2.0,0,mañana
63417,1,1.0,0,mañana
63418,1,1.0,0,mañana
63419,1,7.0,0,mañana
63420,1,2.0,0,mañana
63421,1,-6.0,0,mañana
63422,1,-1.0,0,mañana
63423,1,1.0,0,mañana
63424,1,6.0,0,mañana
63425,0,2.0,0,tarde
63426,0,3.0,0,tarde
63427,0,35.0,1,tarde
63428,0,10.0,0,tarde
63429,1,-5.0,0,mañana
63430,1,33.0,1,tarde
63431,1,11.0,0,tarde
63432,1,3.0,0,mañana
63433,1,16.0,1,tarde
63434,1,29.0,1,tarde
63435,1,-5.0,0,mañana
63436,0,4.0,0,tarde
63437,0,-1.0,0,mañana
63438,0,0.0,0,tarde
63439,1,9.0,0,tarde
63440,1,0.0,0,tarde
63441,1,31.0,1,tarde
63442,1,-4.0,0,tarde
63443,1,6.0,0,tarde
63444,1,-1.0,0,tarde
63445,0,60.0,1,tarde
63446,0,-2.0,0,tarde
63447,0,4.0,0,noche
63448,0,-3.0,0,noche
63449,0,0.0,0,noche
63450,0,8.0,0,noche
63451,0,-1.0,0,noche
63452,0,26.0,1,noche
63453,0,6.0,0,noche
63454,0,-5.0,0,noche
63455,0,16.0,1,tarde
63456,1,10.0,0,tarde
63457,1,13.0,0,tarde
63458,0,12.0,0,noche
63459,0,-4.0,0,noche
63460,1,20.0,1,noche
63461,1,9.0,0,noche
63462,1,47.0,1,noche
63463,1,16.0,1,noche
63464,1,33.0,1,noche
63465,0,-1.0,0,mañana
63466,1,0.0,0,mañana
63467,1,0.0,0,mañana
63468,1,24.0,1,mañana
63469,1,4.0,0,mañana
63470,0,9.0,0,tarde
63471,0,4.0,0,tarde
63472,0,27.0,1,tarde
63473,0,6.0,0,tarde
63474,0,8.0,0,mañana
63475,0,8.0,0,mañana
63476,0,8.0,0,mañana
63477,0,6.0,0,mañana
63478,0,13.0,0,mañana
63479,0,1.0,0,mañana
63480,0,5.0,0,mañana
63481,0,-2.0,0,mañana
63482,0,34.0,1,mañana
63483,0,3.0,0,mañana
63484,0,11.0,0,mañana
63485,0,0.0,0,mañana
63486,1,20.0,1,mañana
63487,1,1.0,0,tarde
63488,1,11.0,0,mañana
63489,1,32.0,1,mañana
63490,1,7.0,0,mañana
63491,1,9.0,0,mañana
63492,1,23.0,1,mañana
63493,1,-4.0,0,mañana
63494,1,4.0,0,tarde
63495,1,-6.0,0,mañana
63496,1,2.0,0,mañana
63497,1,2.0,0,mañana
63498,1,10.0,0,mañana
63499,1,8.0,0,mañana
63500,1,4.0,0,mañana
63501,1,0.0,0,tarde
63502,1,-4.0,0,mañana
63503,0,9.0,0,tarde
63504,0,-2.0,0,tarde
63505,0,-4.0,0,tarde
63506,0,23.0,1,tarde
63507,0,26.0,1,tarde
63508,0,12.0,0,tarde
63509,1,-2.0,0,tarde
63510,1,104.0,1,tarde
63511,1,-1.0,0,tarde
63512,1,82.0,1,tarde
63513,1,41.0,1,tarde
63514,1,24.0,1,tarde
63515,1,9.0,0,tarde
63516,1,-3.0,0,tarde
63517,1,46.0,1,tarde
63518,1,25.0,1,tarde
63519,1,7.0,0,tarde
63520,1,18.0,1,tarde
63521,0,4.0,0,tarde
63522,0,5.0,0,tarde
63523,0,8.0,0,tarde
63524,0,11.0,0,tarde
63525,0,0.0,0,tarde
63526,0,5.0,0,tarde
63527,0,32.0,1,tarde
63528,0,1.0,0,tarde
63529,0,-2.0,0,tarde
63530,0,27.0,1,noche
63531,1,22.0,1,noche
63532,1,121.0,1,tarde
63533,1,48.0,1,tarde
63534,1,18.0,1,tarde
63535,1,15.0,0,tarde
63536,1,10.0,0,noche
63537,1,50.0,1,noche
63538,1,-5.0,0,tarde
63539,1,0.0,0,tarde
63540,1,6.0,0,tarde
63541,1,63.0,1,tarde
63542,1,22.0,1,noche
63543,1,-2.0,0,tarde
63544,0,1.0,0,mañana
63545,0,-2.0,0,mañana
63546,0,14.0,0,mañana
63547,0,20.0,1,mañana
63548,0,16.0,1,mañana
63549,0,6.0,0,mañana
63550,0,4.0,0,mañana
63551,0,10.0,0,mañana
63552,0,-2.0,0,mañana
63553,0,-5.0,0,mañana
63554,0,0.0,0,mañana
63555,0,0.0,0,mañana
63556,1,9.0,0,mañana
63557,1,7.0,0,mañana
63558,1,5.0,0,mañana
63559,1,0.0,0,mañana
63560,1,0.0,0,mañana
63561,1,5.0,0,mañana
63562,1,2.0,0,mañana
63563,1,4.0,0,mañana
63564,1,2.0,0,mañana
63565,1,5.0,0,mañana
63566,1,-2.0,0,mañana
63567,1,-7.0,0,mañana
63568,1,11.0,0,mañana
63569,0,2.0,0,tarde
63570,0,31.0,1,tarde
63571,1,-1.0,0,mañana
63572,1,8.0,0,mañana
63573,0,10.0,0,noche
63574,0,4.0,0,tarde
63575,0,13.0,0,noche
63576,0,-2.0,0,tarde
63577,0,-3.0,0,tarde
63578,0,5.0,0,tarde
63579,0,50.0,1,noche
63580,0,11.0,0,noche
63581,0,9.0,0,tarde
63582,0,49.0,1,tarde
63583,0,26.0,1,tarde
63584,0,31.0,1,tarde
63585,0,12.0,0,tarde
63586,1,13.0,0,tarde
63587,1,46.0,1,tarde
63588,1,21.0,1,tarde
63589,1,23.0,1,tarde
63590,1,11.0,0,tarde
63591,1,7.0,0,tarde
63592,1,1.0,0,tarde
63593,1,16.0,1,tarde
63594,1,14.0,0,tarde
63595,1,-2.0,0,tarde
63596,1,4.0,0,tarde
63597,1,11.0,0,tarde
63598,0,-5.0,0,mañana
63599,0,3.0,0,mañana
63600,1,-4.0,0,mañana
63601,1,-9.0,0,mañana
63602,0,2.0,0,mañana
63603,0,-7.0,0,mañana
63604,0,1.0,0,mañana
63605,0,3.0,0,mañana
63606,0,-2.0,0,mañana
63607,0,3.0,0,mañana
63608,0,14.0,0,mañana
63609,0,9.0,0,mañana
63610,0,-6.0,0,mañana
63611,0,-1.0,0,mañana
63612,0,-3.0,0,mañana
63613,0,6.0,0,mañana
63614,0,4.0,0,mañana
63615,0,11.0,0,mañana
63616,1,-3.0,0,mañana
63617,1,-1.0,0,mañana
63618,1,-6.0,0,mañana
63619,1,8.0,0,mañana
63620,1,0.0,0,mañana
63621,1,0.0,0,mañana
63622,1,2.0,0,mañana
63623,1,2.0,0,mañana
63624,1,-8.0,0,mañana
63625,1,-1.0,0,mañana
63626,1,13.0,0,mañana
63627,1,22.0,1,mañana
63628,1,-4.0,0,mañana
63629,1,24.0,1,mañana
63630,1,4.0,0,mañana
63631,1,-2.0,0,mañana
63632,1,0.0,0,mañana
63633,0,12.0,0,mañana
63634,0,1.0,0,mañana
63635,0,-1.0,0,mañana
63636,0,1.0,0,tarde
63637,0,9.0,0,mañana
63638,0,6.0,0,mañana
63639,0,7.0,0,mañana
63640,0,29.0,1,mañana
63641,0,22.0,1,mañana
63642,0,2.0,0,mañana
63643,0,-6.0,0,tarde
63644,1,-5.0,0,mañana
63645,1,1.0,0,mañana
63646,1,26.0,1,mañana
63647,1,2.0,0,mañana
63648,1,11.0,0,tarde
63649,1,3.0,0,mañana
63650,1,0.0,0,mañana
63651,1,0.0,0,mañana
63652,1,2.0,0,mañana
63653,1,-1.0,0,mañana
63654,1,-5.0,0,tarde
63655,1,-4.0,0,mañana
63656,1,25.0,1,mañana
63657,1,-7.0,0,mañana
63658,0,5.0,0,tarde
63659,0,9.0,0,tarde
63660,1,10.0,0,tarde
63661,1,-1.0,0,tarde
63662,0,25.0,1,tarde
63663,0,1.0,0,mañana
63664,0,-2.0,0,mañana
63665,0,-6.0,0,tarde
63666,0,16.0,1,mañana
63667,0,3.0,0,tarde
63668,0,21.0,1,tarde
63669,1,2.0,0,tarde
63670,1,11.0,0,tarde
63671,1,20.0,1,mañana
63672,1,15.0,0,tarde
63673,1,20.0,1,tarde
63674,1,29.0,1,tarde
63675,1,30.0,1,tarde
63676,1,2.0,0,mañana
63677,1,4.0,0,tarde
63678,1,35.0,1,tarde
63679,1,41.0,1,tarde
63680,1,6.0,0,tarde
63681,0,-7.0,0,tarde
63682,0,7.0,0,tarde
63683,0,7.0,0,tarde
63684,0,3.0,0,tarde
63685,0,5.0,0,tarde
63686,0,54.0,1,tarde
63687,0,16.0,1,tarde
63688,0,5.0,0,tarde
63689,0,1.0,0,tarde
63690,0,-7.0,0,tarde
63691,1,4.0,0,tarde
63692,1,15.0,0,tarde
63693,1,24.0,1,tarde
63694,1,4.0,0,tarde
63695,1,7.0,0,tarde
63696,1,2.0,0,tarde
63697,1,2.0,0,tarde
63698,1,2.0,0,tarde
63699,0,33.0,1,tarde
63700,0,-2.0,0,tarde
63701,0,2.0,0,tarde
63702,0,27.0,1,tarde
63703,0,3.0,0,tarde
63704,0,33.0,1,tarde
63705,0,19.0,1,tarde
63706,0,15.0,0,tarde
63707,0,-5.0,0,tarde
63708,0,13.0,0,tarde
63709,0,25.0,1,tarde
63710,0,34.0,1,tarde
63711,0,22.0,1,tarde
63712,1,11.0,0,tarde
63713,1,29.0,1,tarde
63714,1,48.0,1,tarde
63715,1,39.0,1,tarde
63716,1,55.0,1,tarde
63717,1,13.0,0,tarde
63718,1,59.0,1,tarde
63719,0,5.0,0,tarde
63720,0,-9.0,0,tarde
63721,0,7.0,0,tarde
63722,0,57.0,1,tarde
63723,0,24.0,1,tarde
63724,0,32.0,1,tarde
63725,0,14.0,0,noche
63726,1,0.0,0,tarde
63727,1,21.0,1,tarde
63728,1,7.0,0,tarde
63729,1,119.0,1,tarde
63730,1,0.0,0,tarde
63731,1,14.0,0,tarde
63732,1,25.0,1,noche
63733,1,53.0,1,tarde
63734,1,36.0,1,tarde
63735,1,-2.0,0,tarde
63736,1,32.0,1,tarde
63737,1,32.0,1,tarde
63738,1,-1.0,0,tarde
63739,1,14.0,0,noche
63740,1,26.0,1,tarde
63741,1,9.0,0,tarde
63742,0,20.0,1,tarde
63743,0,8.0,0,noche
63744,0,64.0,1,tarde
63745,0,-1.0,0,mañana
63746,0,-3.0,0,mañana
63747,1,0.0,0,mañana
63748,1,23.0,1,mañana
63749,1,-1.0,0,mañana
63750,1,-3.0,0,mañana
63751,0,23.0,1,mañana
63752,0,-3.0,0,mañana
63753,0,-5.0,0,mañana
63754,0,2.0,0,mañana
63755,0,19.0,1,mañana
63756,0,7.0,0,mañana
63757,0,1.0,0,mañana
63758,0,14.0,0,mañana
63759,0,-4.0,0,mañana
63760,0,3.0,0,mañana
63761,0,9.0,0,mañana
63762,0,8.0,0,mañana
63763,0,12.0,0,mañana
63764,1,8.0,0,mañana
63765,1,-2.0,0,mañana
63766,1,2.0,0,mañana
63767,1,15.0,0,mañana
63768,1,12.0,0,mañana
63769,1,4.0,0,mañana
63770,1,7.0,0,mañana
63771,1,-2.0,0,mañana
63772,1,-4.0,0,mañana
63773,1,17.0,1,mañana
63774,1,3.0,0,mañana
63775,1,8.0,0,mañana
63776,1,0.0,0,mañana
63777,1,0.0,0,mañana
63778,0,8.0,0,mañana
63779,0,-5.0,0,mañana
63780,0,10.0,0,mañana
63781,1,1.0,0,mañana
63782,1,5.0,0,mañana
63783,1,0.0,0,mañana
63784,1,17.0,1,mañana
63785,1,13.0,0,mañana
63786,1,1.0,0,mañana
63787,1,9.0,0,mañana
63788,1,15.0,0,mañana
63789,1,-3.0,0,mañana
63790,1,-2.0,0,mañana
63791,0,14.0,0,mañana
63792,1,0.0,0,mañana
63793,1,9.0,0,mañana
63794,0,0.0,0,mañana
63795,0,11.0,0,mañana
63796,0,3.0,0,mañana
63797,0,28.0,1,mañana
63798,0,11.0,0,mañana
63799,0,-2.0,0,mañana
63800,0,-5.0,0,mañana
63801,0,12.0,0,mañana
63802,0,21.0,1,mañana
63803,0,20.0,1,mañana
63804,0,-5.0,0,mañana
63805,0,23.0,1,mañana
63806,1,19.0,1,mañana
63807,1,14.0,0,mañana
63808,1,35.0,1,mañana
63809,1,21.0,1,mañana
63810,1,19.0,1,mañana
63811,1,7.0,0,mañana
63812,1,38.0,1,mañana
63813,1,4.0,0,mañana
63814,1,69.0,1,mañana
63815,1,-2.0,0,mañana
63816,1,-1.0,0,mañana
63817,1,4.0,0,mañana
63818,1,24.0,1,mañana
63819,1,1.0,0,mañana
63820,1,2.0,0,mañana
63821,1,-4.0,0,mañana
63822,1,-2.0,0,mañana
63823,0,2.0,0,tarde
63824,0,79.0,1,tarde
63825,1,8.0,0,tarde
63826,1,14.0,0,tarde
63827,1,25.0,1,tarde
63828,0,14.0,0,mañana
63829,0,2.0,0,tarde
63830,0,-5.0,0,tarde
63831,0,-4.0,0,tarde
63832,0,9.0,0,tarde
63833,0,5.0,0,tarde
63834,0,3.0,0,mañana
63835,0,84.0,1,mañana
63836,0,26.0,1,tarde
63837,0,3.0,0,tarde
63838,0,58.0,1,tarde
63839,0,18.0,1,tarde
63840,1,31.0,1,tarde
63841,1,21.0,1,tarde
63842,1,23.0,1,tarde
63843,1,18.0,1,tarde
63844,1,1.0,0,tarde
63845,1,8.0,0,tarde
63846,1,18.0,1,tarde
63847,1,0.0,0,tarde
63848,0,11.0,0,tarde
63849,0,-2.0,0,tarde
63850,0,8.0,0,tarde
63851,0,0.0,0,tarde
63852,0,3.0,0,tarde
63853,0,15.0,0,tarde
63854,0,-1.0,0,tarde
63855,0,-5.0,0,tarde
63856,1,67.0,1,tarde
63857,1,5.0,0,tarde
63858,1,28.0,1,tarde
63859,1,-7.0,0,tarde
63860,0,-2.0,0,tarde
63861,0,68.0,1,tarde
63862,0,1.0,0,noche
63863,0,11.0,0,tarde
63864,0,-11.0,0,tarde
63865,0,21.0,1,tarde
63866,0,39.0,1,tarde
63867,0,19.0,1,tarde
63868,0,44.0,1,tarde
63869,0,31.0,1,noche
63870,1,32.0,1,noche
63871,1,34.0,1,noche
63872,1,9.0,0,noche
63873,1,100.0,1,tarde
63874,1,9.0,0,tarde
63875,1,104.0,1,tarde
63876,1,91.0,1,noche
63877,1,39.0,1,noche
63878,1,12.0,0,noche
63879,1,8.0,0,tarde
63880,1,22.0,1,tarde
63881,1,30.0,1,tarde
63882,1,38.0,1,noche
63883,1,5.0,0,noche
63884,1,-13.0,0,noche
63885,0,3.0,0,noche
63886,0,-9.0,0,noche
63887,0,46.0,1,noche
63888,0,10.0,0,tarde
63889,0,41.0,1,noche
63890,1,36.0,1,noche
63891,1,87.0,1,noche
63892,1,27.0,1,tarde
63893,1,11.0,0,noche
63894,1,-4.0,0,noche
63895,1,20.0,1,noche
63896,1,9.0,0,tarde
63897,1,29.0,1,noche
63898,0,3.0,0,mañana
63899,0,-5.0,0,mañana
63900,0,-1.0,0,noche
63901,0,4.0,0,mañana
63902,0,3.0,0,mañana
63903,0,3.0,0,noche
63904,0,-1.0,0,mañana
63905,0,-1.0,0,mañana
63906,0,-1.0,0,noche
63907,0,9.0,0,noche
63908,0,7.0,0,noche
63909,0,13.0,0,mañana
63910,1,7.0,0,noche
63911,1,4.0,0,noche
63912,1,4.0,0,mañana
63913,1,2.0,0,noche
63914,1,34.0,1,noche
63915,1,18.0,1,noche
63916,1,12.0,0,mañana
63917,1,-1.0,0,noche
63918,1,8.0,0,noche
63919,1,-6.0,0,mañana
63920,1,-10.0,0,noche
63921,1,3.0,0,noche
63922,1,15.0,0,noche
63923,1,-5.0,0,mañana
63924,1,-1.0,0,noche
63925,1,8.0,0,noche
63926,1,13.0,0,mañana
63927,0,31.0,1,mañana
63928,0,0.0,0,mañana
63929,0,8.0,0,mañana
63930,0,-1.0,0,mañana
63931,0,35.0,1,mañana
63932,0,9.0,0,mañana
63933,0,10.0,0,mañana
63934,0,8.0,0,mañana
63935,1,-1.0,0,mañana
63936,1,-1.0,0,mañana
63937,1,-1.0,0,mañana
63938,1,10.0,0,mañana
63939,1,15.0,0,mañana
63940,1,37.0,1,mañana
63941,1,3.0,0,mañana
63942,1,12.0,0,mañana
63943,1,10.0,0,mañana
63944,1,-5.0,0,mañana
63945,1,-3.0,0,mañana
63946,1,1.0,0,mañana
63947,1,15.0,0,mañana
63948,1,2.0,0,mañana
63949,1,8.0,0,mañana
63950,1,-8.0,0,mañana
63951,1,-1.0,0,mañana
63952,0,44.0,1,tarde
63953,0,15.0,0,mañana
63954,0,7.0,0,mañana
63955,0,30.0,1,mañana
63956,0,26.0,1,mañana
63957,0,24.0,1,tarde
63958,0,6.0,0,mañana
63959,0,-2.0,0,mañana
63960,0,-1.0,0,mañana
63961,1,1.0,0,mañana
63962,1,45.0,1,mañana
63963,1,6.0,0,mañana
63964,1,16.0,1,mañana
63965,1,-1.0,0,mañana
63966,1,9.0,0,mañana
63967,1,-3.0,0,mañana
63968,1,-2.0,0,mañana
63969,1,9.0,0,mañana
63970,0,3.0,0,tarde
63971,0,-3.0,0,tarde
63972,0,10.0,0,tarde
63973,0,17.0,1,tarde
63974,0,23.0,1,tarde
63975,0,6.0,0,tarde
63976,0,4.0,0,tarde
63977,0,15.0,0,tarde
63978,0,40.0,1,tarde
63979,0,7.0,0,tarde
63980,0,21.0,1,tarde
63981,0,11.0,0,tarde
63982,0,45.0,1,tarde
63983,0,35.0,1,tarde
63984,0,23.0,1,tarde
63985,0,41.0,1,tarde
63986,1,2.0,0,tarde
63987,1,8.0,0,tarde
63988,1,65.0,1,tarde
63989,1,34.0,1,tarde
63990,1,72.0,1,tarde
63991,1,18.0,1,tarde
63992,1,5.0,0,tarde
63993,1,22.0,1,tarde
63994,1,19.0,1,tarde
63995,1,28.0,1,tarde
63996,1,19.0,1,tarde
63997,1,157.0,1,tarde
63998,1,-5.0,0,tarde
63999,1,119.0,1,tarde
64000,1,52.0,1,noche
64001,1,31.0,1,tarde
64002,1,-11.0,0,noche
64003,1,7.0,0,tarde
64004,1,2.0,0,noche
64005,0,6.0,0,noche
64006,0,13.0,0,noche
64007,0,5.0,0,noche
64008,0,63.0,1,noche
64009,0,14.0,0,noche
64010,0,49.0,1,noche
64011,0,6.0,0,noche
64012,0,62.0,1,noche
64013,0,19.0,1,noche
64014,0,17.0,1,noche
64015,0,41.0,1,tarde
64016,1,53.0,1,noche
64017,1,20.0,1,noche
64018,1,21.0,1,noche
64019,1,69.0,1,noche
64020,1,93.0,1,tarde
64021,1,19.0,1,noche
64022,1,17.0,1,noche
64023,1,19.0,1,noche
64024,1,67.0,1,noche
64025,1,56.0,1,tarde
64026,1,8.0,0,noche
64027,0,-1.0,0,mañana
64028,0,-1.0,0,mañana
64029,0,1.0,0,mañana
64030,0,2.0,0,noche
64031,0,0.0,0,noche
64032,0,3.0,0,mañana
64033,0,1.0,0,mañana
64034,0,-8.0,0,mañana
64035,0,-6.0,0,mañana
64036,0,-4.0,0,mañana
64037,0,4.0,0,mañana
64038,0,2.0,0,noche
64039,0,5.0,0,noche
64040,0,7.0,0,noche
64041,1,5.0,0,mañana
64042,1,1.0,0,mañana
64043,1,-6.0,0,mañana
64044,1,28.0,1,noche
64045,1,2.0,0,noche
64046,1,36.0,1,noche
64047,1,5.0,0,mañana
64048,1,9.0,0,mañana
64049,1,-2.0,0,mañana
64050,1,-2.0,0,mañana
64051,1,5.0,0,noche
64052,1,6.0,0,noche
64053,1,10.0,0,noche
64054,1,1.0,0,mañana
64055,1,-4.0,0,mañana
64056,1,-2.0,0,mañana
64057,0,-1.0,0,mañana
64058,0,3.0,0,tarde
64059,0,-3.0,0,mañana
64060,0,-2.0,0,mañana
64061,0,-7.0,0,mañana
64062,0,2.0,0,mañana
64063,0,-3.0,0,mañana
64064,0,10.0,0,mañana
64065,0,7.0,0,tarde
64066,0,24.0,1,mañana
64067,0,9.0,0,mañana
64068,0,14.0,0,mañana
64069,0,11.0,0,mañana
64070,1,-2.0,0,mañana
64071,1,21.0,1,tarde
64072,1,17.0,1,mañana
64073,1,25.0,1,mañana
64074,1,118.0,1,mañana
64075,1,14.0,0,mañana
64076,1,13.0,0,tarde
64077,1,-4.0,0,mañana
64078,1,13.0,0,mañana
64079,1,2.0,0,mañana
64080,1,16.0,1,mañana
64081,1,4.0,0,mañana
64082,1,9.0,0,tarde
64083,0,8.0,0,tarde
64084,0,-3.0,0,noche
64085,0,14.0,0,tarde
64086,0,-3.0,0,noche
64087,0,32.0,1,tarde
64088,0,19.0,1,tarde
64089,0,16.0,1,tarde
64090,0,13.0,0,tarde
64091,1,15.0,0,tarde
64092,1,34.0,1,tarde
64093,1,22.0,1,tarde
64094,1,41.0,1,tarde
64095,1,22.0,1,tarde
64096,1,3.0,0,tarde
64097,1,68.0,1,tarde
64098,1,8.0,0,tarde
64099,1,18.0,1,tarde
64100,1,10.0,0,tarde
64101,1,3.0,0,tarde
64102,1,12.0,0,tarde
64103,1,13.0,0,tarde
64104,1,5.0,0,tarde
64105,0,13.0,0,noche
64106,0,-5.0,0,noche
64107,0,41.0,1,noche
64108,0,79.0,1,noche
64109,0,22.0,1,noche
64110,0,39.0,1,noche
64111,1,142.0,1,noche
64112,1,56.0,1,noche
64113,1,80.0,1,noche
64114,1,41.0,1,noche
64115,1,0.0,0,noche
64116,1,12.0,0,noche
64117,1,30.0,1,noche
64118,1,43.0,1,noche
64119,1,-6.0,0,noche
64120,0,9.0,0,noche
64121,0,0.0,0,noche
64122,0,6.0,0,noche
64123,1,14.0,0,noche
64124,1,28.0,1,noche
64125,1,30.0,1,noche
64126,1,21.0,1,noche
64127,1,29.0,1,noche
64128,0,7.0,0,mañana
64129,0,-9.0,0,mañana
64130,0,-10.0,0,mañana
64131,0,1.0,0,mañana
64132,0,-1.0,0,mañana
64133,0,17.0,1,mañana
64134,0,2.0,0,mañana
64135,0,-4.0,0,mañana
64136,0,14.0,0,mañana
64137,0,-4.0,0,mañana
64138,0,-2.0,0,mañana
64139,0,0.0,0,mañana
64140,0,18.0,1,mañana
64141,0,8.0,0,mañana
64142,1,-3.0,0,mañana
64143,1,6.0,0,mañana
64144,1,-1.0,0,mañana
64145,1,76.0,1,mañana
64146,1,22.0,1,mañana
64147,1,13.0,0,mañana
64148,1,11.0,0,mañana
64149,1,2.0,0,mañana
64150,1,38.0,1,mañana
64151,1,4.0,0,mañana
64152,1,-1.0,0,mañana
64153,1,1.0,0,mañana
64154,1,5.0,0,mañana
64155,1,15.0,0,mañana
64156,1,-1.0,0,mañana
64157,1,-6.0,0,mañana
64158,0,38.0,1,noche
64159,0,16.0,1,noche
64160,0,45.0,1,noche
64161,0,3.0,0,noche
64162,0,44.0,1,noche
64163,0,10.0,0,noche
64164,0,4.0,0,noche
64165,0,42.0,1,noche
64166,0,62.0,1,noche
64167,0,16.0,1,noche
64168,0,42.0,1,noche
64169,1,56.0,1,noche
64170,1,29.0,1,noche
64171,1,45.0,1,noche
64172,1,40.0,1,noche
64173,1,53.0,1,noche
64174,1,49.0,1,noche
64175,1,3.0,0,noche
64176,1,-3.0,0,noche
64177,1,0.0,0,noche
64178,1,106.0,1,noche
64179,1,15.0,0,noche
64180,1,2.0,0,noche
64181,1,37.0,1,noche
64182,1,118.0,1,noche
64183,1,3.0,0,noche
64184,0,13.0,0,tarde
64185,0,-2.0,0,tarde
64186,0,-1.0,0,tarde
64187,0,13.0,0,tarde
64188,0,11.0,0,tarde
64189,0,22.0,1,tarde
64190,0,7.0,0,tarde
64191,0,7.0,0,tarde
64192,0,20.0,1,tarde
64193,0,0.0,0,tarde
64194,0,16.0,1,tarde
64195,0,13.0,0,tarde
64196,0,19.0,1,tarde
64197,0,11.0,0,tarde
64198,1,17.0,1,tarde
64199,1,13.0,0,tarde
64200,1,35.0,1,tarde
64201,1,0.0,0,tarde
64202,1,46.0,1,tarde
64203,1,108.0,1,tarde
64204,1,44.0,1,tarde
64205,1,12.0,0,tarde
64206,1,-2.0,0,tarde
64207,1,1.0,0,tarde
64208,1,6.0,0,tarde
64209,1,22.0,1,tarde
64210,1,32.0,1,tarde
64211,1,5.0,0,tarde
64212,1,0.0,0,tarde
64213,0,40.0,1,tarde
64214,0,6.0,0,tarde
64215,0,-2.0,0,tarde
64216,0,-1.0,0,tarde
64217,0,46.0,1,tarde
64218,0,12.0,0,tarde
64219,0,4.0,0,tarde
64220,0,35.0,1,tarde
64221,0,1.0,0,tarde
64222,0,-3.0,0,tarde
64223,0,40.0,1,tarde
64224,0,4.0,0,tarde
64225,0,17.0,1,tarde
64226,0,12.0,0,tarde
64227,1,40.0,1,tarde
64228,1,12.0,0,tarde
64229,1,3.0,0,tarde
64230,1,97.0,1,tarde
64231,1,34.0,1,tarde
64232,1,41.0,1,tarde
64233,1,25.0,1,tarde
64234,1,-5.0,0,tarde
64235,1,-2.0,0,tarde
64236,1,-5.0,0,tarde
